AGE,SEX,EDUCATION_Graduate,EDUCATION_HighSchool,EDUCATION_Others,EDUCATION_University,MARRIAGE_Married,MARRIAGE_Others,MARRIAGE_Single,LIMIT_BAL,PAY_0,avg_utilization,avg_payment_ratio,default payment next month
0.3812752389809344,1,0,1,0,0,0,0,1,-0.28890653571880737,0.01486052289860516,-0.6087902327538726,0.34089147912563367,0
0.3812752389809344,1,0,0,0,1,1,0,0,-0.3659805002900601,-0.8749911476765541,-1.0526609207769537,0.8328940432261466,1
-1.0290471701105863,1,0,0,0,1,0,0,1,-0.7513503231463238,1.7945638640489239,0.7361384255968991,0.041472675496090045,1
0.48976157814182064,1,1,0,0,0,1,0,0,2.17746033056128,-1.7648428182517135,-1.0317628345451446,0.8376844915819921,1
-1.354506187593245,0,1,0,0,0,0,0,1,-0.5972023940038184,0.01486052289860516,-0.8924545392436549,0.5146712694178566,0
-1.354506187593245,0,0,1,0,0,0,0,1,-0.9054982522888293,0.01486052289860516,0.9698328142168211,0.036822899167506626,0
-0.9205608309497002,0,1,0,0,0,0,0,1,-0.8284242877175766,0.9047121934737644,-1.063254687481721,-6.361323155216285,1
-0.5951018134670415,1,0,1,0,0,0,0,1,-0.9054982522888293,0.01486052289860516,0.003349742156635777,0.06334785203395417,0
1.249165952268024,1,0,1,0,0,1,0,0,-0.9054982522888293,-0.8749911476765541,-0.6792614310882596,0.984033425352533,0
-1.0290471701105863,0,1,0,0,0,0,0,1,-0.9054982522888293,0.01486052289860516,-0.14050445263793793,0.06798306603627824,0
-0.9205608309497002,1,1,0,0,0,0,0,1,0.4818331099937201,-0.8749911476765541,-0.8259064000625069,0.85706875785735,0
-0.2696427959843829,0,0,0,0,1,0,0,1,-0.9054982522888293,1.7945638640489239,0.3784827573061098,0.045657470204780407,1
-0.3781291351452691,0,1,0,0,0,0,0,1,-0.5201284294325655,0.01486052289860516,1.2855002223715015,0.03784846881701323,0
2.008570326394228,1,0,0,0,1,1,0,0,2.562830153417544,-1.7648428182517135,-0.941029459356094,1.260503399737564,0
2.4425156830377723,0,1,0,0,0,1,0,0,2.562830153417544,-1.7648428182517135,-1.0049008734099523,0.778905673965603,0
-0.5951018134670415,0,1,0,0,0,0,0,1,-0.05768464200504911,-0.8749911476765541,-0.9852144656908635,0.09007229486824951,0
0.48976157814182064,0,0,0,0,1,1,0,0,0.8672029328499838,0.01486052289860516,0.7498012721491248,0.03918117942611904,0
-1.4629925267541313,1,0,0,0,1,0,0,1,-0.8284242877175766,0.01486052289860516,-0.8053335700861425,1.6526951672862453,0
-1.1375335092714727,0,1,0,0,0,0,0,1,-0.9054982522888293,0.9047121934737644,-1.0527556489442094,0.998719590268886,1
-0.4866154743061553,0,1,0,0,0,0,0,1,0.8672029328499838,-0.8749911476765541,-0.9727864684617928,0.7233560529780807,0
-0.2696427959843829,0,1,0,0,0,0,0,1,1.4837946494200058,0.01486052289860516,1.1116974543652263,0.1477144961811344,0
-1.1375335092714727,1,1,0,0,0,0,0,1,-0.7513503231463238,0.01486052289860516,1.5980361879686134,0.04923419972152717,0
-1.4629925267541313,0,0,0,0,1,0,0,1,-1.2137941105738403,0.01486052289860516,0.01790946146384382,0.3175028556365873,0
0.16430256065916196,1,0,0,0,1,1,0,0,-0.2118325711475546,0.01486052289860516,0.2428211957196259,0.051929842782400974,0
-0.5951018134670415,1,1,0,0,0,0,0,1,-0.982572216860082,0.01486052289860516,0.6826762162019383,0.08832361773538244,0
-0.7035881526279277,0,1,0,0,0,0,0,1,0.3276851808512146,-1.7648428182517135,-1.0601444459901574,0.0,1
-1.4629925267541313,1,1,0,0,0,0,0,1,-1.1367201460025875,0.01486052289860516,0.8185045670257691,0.25306004109468166,1
1.140679613107138,1,0,0,1,0,0,0,1,-0.13475860657630187,0.01486052289860516,-1.0290830799469988,0.2218946940435048,1
-0.3781291351452691,0,0,0,0,1,0,0,1,1.6379425785625112,-0.8749911476765541,-0.9170363601550481,0.8128832218506131,0
-1.2460198484323588,0,1,0,0,0,0,0,1,-1.1367201460025875,0.01486052289860516,1.6824728164817877,0.0539327006933711,0
0.706734256463593,0,0,1,0,0,0,0,1,-0.7513503231463238,0.9047121934737644,0.4894189139793124,0.03536917118242196,1
0.8152205956244792,1,0,1,0,0,0,1,0,-0.5201284294325655,0.01486052289860516,0.1958800056955739,0.036223631715098084,0
1.4661386305897965,1,0,0,0,1,1,0,0,1.098424826563742,-1.7648428182517135,-0.9927270205037101,0.6950097448216471,0
-1.1375335092714727,1,1,0,0,0,0,0,1,0.09646328713745637,0.9047121934737644,-0.3782305773097834,0.03953664258813361,0
-0.7035881526279277,1,1,0,0,0,0,0,1,-0.13475860657630187,1.7945638640489239,-0.502034502969487,0.07279691318910111,0
1.0321932739462516,1,1,0,0,0,1,0,0,2.562830153417544,-1.7648428182517135,-1.0521986473207454,0.7727977112885922,0
-0.16115645682349666,1,0,1,0,0,1,0,0,0.09646328713745637,0.01486052289860516,-0.9143577965835665,0.5266492193845321,0
-0.16115645682349666,1,0,0,0,1,1,0,0,0.09646328713745637,0.01486052289860516,1.4458418546769376,0.035765774184843384,0
-0.16115645682349666,1,1,0,0,0,0,0,1,0.25061121627996186,-0.8749911476765541,-1.0441661723782947,0.2815649081209247,0
-0.7035881526279277,1,0,0,0,1,1,0,0,1.7920905077050169,0.01486052289860516,1.644510503454048,0.04773304274998785,0
-0.812074491788814,1,0,1,0,0,1,0,0,2.562830153417544,0.01486052289860516,-0.9562285937922782,0.08036463081130356,1
0.3812752389809344,0,0,0,0,1,1,0,0,-0.7513503231463238,0.01486052289860516,0.5924696273582402,0.04962271180750318,0
-0.7035881526279277,0,1,0,0,0,0,0,1,-0.9054982522888293,1.7945638640489239,0.4334724583980698,0.038845726970033294,1
1.140679613107138,1,0,0,0,1,1,0,0,-0.9054982522888293,0.01486052289860516,-0.5118199226470055,0.01727563272004837,1
1.683111308911569,1,0,0,0,1,1,0,0,-0.28890653571880737,-0.8749911476765541,-1.0512108511397311,0.9592335915205871,0
2.334029343876886,0,1,0,0,0,1,0,0,0.25061121627996186,-1.7648428182517135,0.05204949294281413,0.020275233850825213,1
2.225543004716,0,0,0,0,1,1,0,0,-1.2137941105738403,1.7945638640489239,0.022219593073980037,0.1317113726862994,1
-0.5951018134670415,1,1,0,0,0,0,0,1,0.3276851808512146,1.7945638640489239,-1.0407725357863575,1.070779976717113,0
-0.7035881526279277,1,0,1,0,0,0,0,1,-0.28890653571880737,0.9047121934737644,-1.031358013317556,5.236522399392559,0
-1.4629925267541313,0,0,0,1,0,0,0,1,-1.1367201460025875,1.7945638640489239,1.0315955792675664,0.041889795872156875,0
-0.4866154743061553,0,1,0,0,0,0,0,1,-0.6742763585750711,-0.8749911476765541,-1.0462904515290048,0.8329773601025203,0
-0.7035881526279277,0,0,0,0,1,0,0,1,1.1754987911349948,1.7945638640489239,-0.5241132705526198,0.03810544162273956,1
-0.3781291351452691,1,0,0,0,1,1,0,0,0.25061121627996186,-0.8749911476765541,-0.9975646504968312,0.7383637326875048,0
0.16430256065916196,1,1,0,0,0,0,0,1,0.9442768974212365,0.9047121934737644,-1.0511387371238095,0.999818676337262,0
-0.3781291351452691,0,1,0,0,0,0,0,1,1.3296467202775002,-0.8749911476765541,-0.8620525245842807,0.9985724331926864,0
-1.2460198484323588,0,0,0,0,1,0,0,1,-1.1367201460025875,0.01486052289860516,1.3395094869323643,0.05516683279219177,0
-1.1375335092714727,0,0,1,0,0,0,0,1,-0.9054982522888293,-0.8749911476765541,0.31725994280872216,0.04372554278679844,0
1.0321932739462516,1,1,0,0,0,1,0,0,1.0213508619924894,-0.8749911476765541,-1.0573878563230152,0.9994275901545506,0
-1.4629925267541313,1,0,0,0,1,0,0,1,-1.0596461814313347,0.01486052289860516,1.2952082807124274,0.05637890700932387,1
0.9237069347853655,1,0,0,0,1,0,0,1,0.5589070745649728,0.9047121934737644,-1.0601444459901574,0.0,1
-0.2696427959843829,1,0,1,0,0,0,1,0,2.3316082597037857,0.01486052289860516,-0.4405587441105973,0.035662238299090473,0
-1.0290471701105863,1,1,0,0,0,0,0,1,1.4837946494200058,0.01486052289860516,-0.6721497139315346,0.5471441553861596,0
-0.5951018134670415,0,0,1,0,0,0,0,1,-0.8284242877175766,0.01486052289860516,0.07316755902969478,0.0372300041095795,1
0.9237069347853655,1,0,0,0,1,1,0,0,1.7920905077050169,0.01486052289860516,-0.23014571731204897,0.03246009361540645,0
1.4661386305897965,1,0,1,0,0,0,0,1,-0.9054982522888293,0.01486052289860516,0.6212710499825832,0.03409577464788732,0
-0.2696427959843829,0,0,0,0,1,0,0,1,-0.05768464200504911,0.01486052289860516,0.9143842735647161,0.15254102612538867,0
1.0321932739462516,1,1,0,0,0,1,0,0,1.4837946494200058,-0.8749911476765541,-1.05552644783644,0.6664767872401025,1
-0.3781291351452691,1,0,0,0,1,0,0,1,-0.05768464200504911,0.01486052289860516,-0.9665322949548946,0.2598026815077157,0
-0.052670117662610455,1,1,0,0,0,1,0,0,-0.28890653571880737,0.01486052289860516,-0.23479249825504817,0.2503145209349549,0
0.9237069347853655,0,0,1,0,0,0,0,1,-1.1367201460025875,1.7945638640489239,0.3917778555804536,0.10032621105855488,0
1.9000839872333415,0,1,0,0,0,1,0,0,0.25061121627996186,1.7945638640489239,0.9816430484694308,0.03804362954783754,1
0.3812752389809344,1,1,0,0,0,0,0,1,0.8672029328499838,-0.8749911476765541,-1.034161862971439,0.2583165158518326,0
-0.9205608309497002,1,1,0,0,0,0,0,1,-0.5201284294325655,-1.7648428182517135,-1.0433065142604487,2.124578177727784,0
0.16430256065916196,1,0,0,0,1,1,0,0,-0.05768464200504911,-0.8749911476765541,-1.0478238637364572,2.646649051165025,0
-1.354506187593245,1,0,0,0,1,0,0,1,-0.8284242877175766,0.01486052289860516,0.5015993774856136,0.03164678528103518,0
-0.052670117662610455,0,0,0,0,1,0,0,1,-0.5972023940038184,0.01486052289860516,0.8066109193592146,0.0331419131307493,0
0.8152205956244792,0,1,0,0,0,1,0,0,1.4837946494200058,-0.8749911476765541,-0.9832304368544514,2.0631361078325723,0
-0.9205608309497002,0,1,0,0,0,0,0,1,-0.13475860657630187,0.01486052289860516,0.45364640041796783,0.04972966884433431,0
-1.4629925267541313,1,0,1,0,0,1,0,0,-0.9054982522888293,0.01486052289860516,-0.2663792412873714,0.04514589175965153,0
0.27278889982004817,0,0,0,0,1,1,0,0,-1.1367201460025875,0.01486052289860516,1.1474244457795282,0.060986075650625415,1
-0.3781291351452691,0,1,0,0,0,0,0,1,-0.2118325711475546,-1.7648428182517135,-1.0138663531368957,0.9508040935672515,0
-0.5951018134670415,1,1,0,0,0,0,0,1,1.6379425785625112,-1.7648428182517135,-0.8948662297474438,0.31687820034237535,0
2.9849473788422034,0,1,0,0,0,1,0,0,2.4086822242750383,0.01486052289860516,1.6642919156308804,0.047435798995732005,0
-1.4629925267541313,1,0,1,0,0,0,0,1,-0.9054982522888293,0.01486052289860516,0.8852500336741664,0.03345230733272629,1
-1.0290471701105863,1,0,0,0,1,0,0,1,-0.8284242877175766,1.7945638640489239,1.6399082933282065,0.03951888527331678,0
-1.2460198484323588,1,0,0,0,1,0,0,1,-0.7513503231463238,-0.8749911476765541,-0.8428853943891071,0.8884771099345998,0
0.05581622149827576,1,0,0,0,1,1,0,0,-0.6742763585750711,-0.8749911476765541,-0.9543745267386651,0.716108810030225,0
1.7915976480724551,0,1,0,0,0,0,0,1,1.406720684848753,-0.8749911476765541,-1.0452761835096023,1.391062977793957,0
0.27278889982004817,0,0,0,0,1,0,0,1,-0.28890653571880737,0.01486052289860516,1.4207789676556966,0.42260466796585305,0
-0.052670117662610455,0,0,0,0,1,1,0,0,1.4837946494200058,0.9047121934737644,-1.0609575294257692,-0.0,0
-0.4866154743061553,1,1,0,0,0,1,0,0,1.2525727557062476,0.01486052289860516,-0.14217109427153438,0.05120070796349485,0
1.249165952268024,0,0,1,0,0,1,0,0,-0.9054982522888293,0.01486052289860516,-0.17785576898687805,0.0751556796220743,0
0.5982479173027069,0,0,0,0,1,1,0,0,0.8672029328499838,1.7945638640489239,0.38616521167055085,0.04748955858944175,0
-1.2460198484323588,1,1,0,0,0,0,0,1,-0.5201284294325655,0.01486052289860516,0.5274333274990428,0.05330158985879524,0
0.5982479173027069,0,0,0,0,1,0,0,1,-0.9054982522888293,0.01486052289860516,0.0681627541930163,0.04593194583203902,0
-1.2460198484323588,0,1,0,0,0,0,0,1,-1.0596461814313347,-0.8749911476765541,0.7974749138949936,0.05364564299130553,1
-0.812074491788814,0,1,0,0,0,0,0,1,0.5589070745649728,-0.8749911476765541,-1.045430004009765,1.0266863349872604,0
-1.0290471701105863,0,0,0,0,1,0,0,1,-0.6742763585750711,1.7945638640489239,-0.47388365986526115,0.07775971239005079,1
-0.16115645682349666,0,0,0,0,1,1,0,0,1.7920905077050169,-0.8749911476765541,-0.9750927610195872,0.8059558117195005,0
0.27278889982004817,1,0,0,0,1,0,0,1,0.5589070745649728,0.01486052289860516,-0.6462948447811698,0.05280299851218861,0
0.16430256065916196,0,0,1,0,0,0,0,1,-0.9054982522888293,1.7945638640489239,1.6892932445242008,0.03526319053492555,1
0.48976157814182064,0,1,0,0,0,1,0,0,2.17746033056128,0.9047121934737644,-1.0601444459901574,0.0,1
1.3576522914289104,1,1,0,0,0,1,0,0,-0.44305446486131284,0.9047121934737644,-1.0601444459901574,0.0,0
-0.052670117662610455,1,0,0,0,1,1,0,0,1.098424826563742,1.7945638640489239,1.4250001300070085,0.03318272725092974,1
-0.9205608309497002,0,1,0,0,0,0,0,1,-1.1367201460025875,0.01486052289860516,1.5946124413520841,0.038429630422565364,0
-1.354506187593245,0,0,0,0,1,0,0,1,-1.1367201460025875,0.9047121934737644,-1.0601444459901574,0.0,0
1.7915976480724551,0,0,1,0,0,0,0,1,0.25061121627996186,0.01486052289860516,0.40265975379395724,0.03570746301518895,0
0.05581622149827576,0,1,0,0,0,1,0,0,0.09646328713745637,0.01486052289860516,0.6999101642975354,0.022083084784633486,1
1.683111308911569,0,0,0,0,1,1,0,0,-0.9054982522888293,0.01486052289860516,-0.7707688406573089,0.20295263347409082,1
2.117056665555114,0,0,1,0,0,1,0,0,-0.8284242877175766,2.684415534624083,1.0248619853784706,0.0284371852827817,0
-1.354506187593245,1,1,0,0,0,0,0,1,-1.0596461814313347,0.9047121934737644,-0.5426760443277766,0.9728163041156909,0
0.5982479173027069,0,1,0,0,0,0,0,1,0.5589070745649728,0.9047121934737644,-1.037885300188542,0.7929078014184398,0
-0.16115645682349666,0,0,0,0,1,1,0,0,1.9462384368475223,0.01486052289860516,0.4621721610142403,0.039490722358198165,0
1.140679613107138,0,0,1,0,0,1,0,0,1.2525727557062476,0.01486052289860516,0.905202369193697,0.03585434500970556,0
-1.4629925267541313,1,0,0,0,1,0,0,1,-1.0596461814313347,0.01486052289860516,0.8893928121888176,0.04421661281309978,0
-0.16115645682349666,0,0,0,0,1,1,0,0,0.5589070745649728,0.01486052289860516,-0.9067874372170448,0.059542652717188484,0
-0.9205608309497002,0,1,0,0,0,0,0,1,-0.13475860657630187,0.01486052289860516,-0.6154620104415157,0.14201519562593198,0
-0.2696427959843829,1,0,0,0,1,1,0,0,0.3276851808512146,0.01486052289860516,-0.9625834554469553,0.16288693159488637,0
1.683111308911569,1,0,1,0,0,1,0,0,-0.9054982522888293,-0.8749911476765541,-0.9944788804484753,0.8913890090869754,1
-1.2460198484323588,0,1,0,0,0,0,0,1,-0.9054982522888293,0.01486052289860516,0.9133274624487692,0.043008481694994986,0
1.249165952268024,0,1,0,0,0,0,0,1,0.5589070745649728,0.9047121934737644,-1.0601444459901574,0.0,1
-0.812074491788814,0,0,0,0,1,0,0,1,0.09646328713745637,-0.8749911476765541,-1.0500716842052966,1.4572995560198485,0
-1.354506187593245,0,0,0,0,1,0,0,1,-0.9054982522888293,0.9047121934737644,-0.11772232841293119,0.135694757156642,0
-0.7035881526279277,0,0,0,0,1,0,0,1,0.019389322566203633,-1.7648428182517135,-0.8707215449494644,0.9684801953257145,0
-0.7035881526279277,0,1,0,0,0,0,0,1,-1.1367201460025875,-0.8749911476765541,-0.43233351750271026,0.8917430500546942,0
-0.812074491788814,0,1,0,0,0,0,0,1,-0.9054982522888293,0.01486052289860516,-0.6037062448850777,0.1490712877451489,0
-0.9205608309497002,1,0,0,0,1,0,0,1,0.019389322566203633,0.01486052289860516,-0.7675681430530913,0.03572890975403045,1
-0.16115645682349666,0,1,0,0,0,0,0,1,0.25061121627996186,0.9047121934737644,0.820856193777893,0.10953398953006141,0
-1.354506187593245,1,0,0,0,1,1,0,0,-0.6742763585750711,0.9047121934737644,-0.6933688233968214,0.06652031444205905,0
2.659488361359545,1,1,0,0,0,1,0,0,0.7130550037074783,0.9047121934737644,-1.021819615553112,1.1630305622890822,0
-0.3781291351452691,0,0,0,0,1,1,0,0,-0.2118325711475546,0.01486052289860516,0.3314224804432221,0.039547898979879606,0
-1.1375335092714727,0,1,0,0,0,0,0,1,-0.6742763585750711,0.01486052289860516,0.45863225962119536,0.24558626899882666,0
0.5982479173027069,0,1,0,0,0,0,0,1,1.406720684848753,0.9047121934737644,-1.0537245827692825,0.9559536354056902,0
2.225543004716,1,0,0,0,1,1,0,0,0.8672029328499838,0.01486052289860516,0.583424778959732,0.13709034995090683,0
-1.0290471701105863,1,0,1,0,0,0,0,1,-1.0596461814313347,0.01486052289860516,0.0461542433339315,0.12415623706705864,0
-0.16115645682349666,0,1,0,0,0,1,0,0,-0.2118325711475546,0.01486052289860516,-0.30576991975137424,0.15870858952108027,0
0.16430256065916196,1,1,0,0,0,0,0,1,0.25061121627996186,0.01486052289860516,0.30253681741299815,0.03920696271167589,0
-0.5951018134670415,1,0,1,0,0,0,0,1,0.25061121627996186,0.01486052289860516,1.3510663233375653,0.03711397313391497,0
1.0321932739462516,0,0,1,0,0,1,0,0,0.3276851808512146,1.7945638640489239,0.7564959598266695,0.0810327617288181,1
2.334029343876886,0,0,1,0,0,1,0,0,-0.9054982522888293,2.684415534624083,-0.3034179546843674,0.0475683795455968,0
0.5982479173027069,0,1,0,0,0,0,0,1,-1.0596461814313347,1.7945638640489239,1.5069257345290168,0.05012392602569543,0
-0.9205608309497002,0,0,0,0,1,0,0,1,-0.9054982522888293,1.7945638640489239,-1.0279747603901066,0.7771563143950545,0
1.249165952268024,0,0,1,0,0,1,0,0,0.9442768974212365,-0.8749911476765541,-1.054204336605517,0.6531061022539857,0
-0.16115645682349666,1,1,0,0,0,1,0,0,0.6359810391362256,0.01486052289860516,0.6808493834964111,0.043365040051450414,0
1.140679613107138,1,0,0,0,1,1,0,0,-0.8284242877175766,0.01486052289860516,0.12635742494379534,0.06653138618143109,0
-0.9205608309497002,1,1,0,0,0,0,0,1,-0.44305446486131284,0.01486052289860516,1.26215532671648,0.03912188971706159,0
1.5746249697506827,0,1,0,0,0,0,0,1,1.5608686139912584,-1.7648428182517135,-0.9794078850601601,0.9821312489099586,0
-0.9205608309497002,0,0,0,0,1,1,0,0,-0.5201284294325655,-0.8749911476765541,0.4085636868181717,0.1802895933438679,0
-0.052670117662610455,1,0,0,0,1,1,0,0,-0.5972023940038184,0.01486052289860516,1.4288434113304902,0.052123682741588996,0
-1.4629925267541313,1,0,0,0,1,0,0,1,-0.9054982522888293,0.01486052289860516,0.5631079552875562,0.03965336134453781,0
0.16430256065916196,0,0,0,0,1,0,0,1,0.7901289682787311,0.01486052289860516,-0.7440172553792227,0.10543255091282393,0
-0.5951018134670415,1,1,0,0,0,0,0,1,1.0213508619924894,-0.8749911476765541,-1.0415461491522795,1.0055173584585348,0
-1.4629925267541313,1,0,0,0,1,0,0,1,-0.9054982522888293,-0.8749911476765541,-0.5506300527716841,0.5791068639845318,0
-1.2460198484323588,1,1,0,0,0,0,0,1,-0.9054982522888293,0.9047121934737644,-1.1697354626883283,-0.0,1
-0.7035881526279277,0,1,0,0,0,0,0,1,1.4837946494200058,0.9047121934737644,-1.0600431394779533,0.9871794871794872,0
2.225543004716,0,0,1,0,0,1,0,0,-0.28890653571880737,0.9047121934737644,0.43574083366474015,0.03531623865009158,1
-0.5951018134670415,0,1,0,0,0,0,0,1,-0.6742763585750711,-1.7648428182517135,-0.9676423906649227,0.384256,0
-0.5951018134670415,0,0,0,0,1,0,0,1,-0.9054982522888293,0.9047121934737644,1.0284506041146757,0.029480597231545145,0
-1.4629925267541313,1,0,0,0,1,0,0,1,-1.1367201460025875,0.01486052289860516,0.92711041078448,0.08238098075433474,0
-0.7035881526279277,1,0,0,0,1,1,0,0,-0.6742763585750711,0.01486052289860516,0.8554899958286838,0.027197428606749906,0
0.16430256065916196,0,1,0,0,0,0,0,1,0.5589070745649728,-0.8749911476765541,-0.8267559504103322,0.7119023862271905,0
-0.052670117662610455,1,0,1,0,0,0,0,1,-0.6742763585750711,0.01486052289860516,-0.29351530889986993,0.22395897689361177,0
1.249165952268024,1,1,0,0,0,1,0,0,2.562830153417544,0.01486052289860516,-0.5114381681329648,0.3842076914046585,0
-1.2460198484323588,1,0,0,0,1,1,0,0,-0.8284242877175766,0.01486052289860516,0.6958236964156418,0.04871787955620291,1
-1.1375335092714727,0,0,0,0,1,0,0,1,-1.1367201460025875,0.01486052289860516,0.14536621050644816,0.10515666437481583,0
0.27278889982004817,1,0,0,0,1,1,0,0,-0.5201284294325655,0.9047121934737644,-0.622732397278394,0.060637560637560636,1
-0.3781291351452691,1,1,0,0,0,0,0,1,1.4837946494200058,0.9047121934737644,-0.844972045406713,1.2185365674699016,0
1.249165952268024,1,0,1,0,0,0,0,1,0.25061121627996186,1.7945638640489239,1.7404511912506662,0.03042830820331427,1
-0.16115645682349666,1,0,0,0,1,1,0,0,-0.28890653571880737,0.9047121934737644,-0.8497677600793418,0.3012832724312904,0
-0.4866154743061553,1,0,0,0,1,0,0,1,-1.1367201460025875,0.9047121934737644,1.918866957868498,0.013991239576129038,0
-0.3781291351452691,0,1,0,0,0,0,0,1,1.098424826563742,0.01486052289860516,-0.5196744155861722,0.11426156425181136,0
-0.9205608309497002,1,1,0,0,0,0,0,1,-0.8284242877175766,1.7945638640489239,-0.03378054180204074,0.05193087164183696,1
-0.7035881526279277,1,1,0,0,0,0,0,1,0.09646328713745637,-0.8749911476765541,-0.9394870742861321,0.4989859339221459,0
-1.2460198484323588,1,1,0,0,0,0,0,1,0.09646328713745637,-0.8749911476765541,-0.8805845736189143,0.5578399765533412,0
0.05581622149827576,0,0,0,0,1,1,0,0,-0.9054982522888293,0.01486052289860516,-0.25618649049065323,0.31236818230019675,0
-1.2460198484323588,1,1,0,0,0,0,0,1,-0.9054982522888293,0.9047121934737644,1.10684763533553,0.035548172757475086,1
-0.16115645682349666,1,0,0,0,1,1,0,0,-0.13475860657630187,-1.7648428182517135,-1.055041755380648,0.9993815708101422,0
-1.4629925267541313,1,1,0,0,0,0,0,1,-1.1367201460025875,0.01486052289860516,1.3912073842121868,0.23925728417961203,0
-0.16115645682349666,1,1,0,0,0,1,0,0,2.562830153417544,-1.7648428182517135,-1.0540278482304541,3.3851037472901826,0
-1.4629925267541313,1,0,1,0,0,0,0,1,-1.0596461814313347,0.9047121934737644,0.8005377913029292,0.024631963005387978,1
0.27278889982004817,1,1,0,0,0,1,0,0,0.09646328713745637,-1.7648428182517135,-1.0581709425056627,0.0,0
-0.4866154743061553,0,1,0,0,0,0,0,1,-0.2118325711475546,0.01486052289860516,-0.6173849922368073,0.292650126458475,0
-1.0290471701105863,1,1,0,0,0,0,0,1,-0.2118325711475546,-0.8749911476765541,-0.8428244977101571,0.7758612637576474,0
-1.0290471701105863,0,0,0,0,1,0,0,1,-0.3659805002900601,0.01486052289860516,1.6589249729047972,0.04231704396170679,0
1.3576522914289104,1,0,0,0,1,1,0,0,1.4837946494200058,0.01486052289860516,0.5223145857278594,0.031177771496034186,0
0.8152205956244792,0,0,1,0,0,1,0,0,-1.1367201460025875,-0.8749911476765541,1.2829804531224989,0.3187524003961917,0
1.249165952268024,0,1,0,0,0,1,0,0,-0.5201284294325655,-0.8749911476765541,-1.0457789194258238,1.6555702043506921,0
0.5982479173027069,1,0,0,0,1,1,0,0,0.3276851808512146,-0.8749911476765541,-1.0383637338189973,0.7235452474632429,1
-1.2460198484323588,1,0,0,0,1,0,0,1,-0.6742763585750711,0.01486052289860516,1.257184789076669,0.0353544127866574,1
1.5746249697506827,1,1,0,0,0,1,0,0,1.2525727557062476,-0.8749911476765541,-1.0322111188518044,0.5583928479679392,0
-1.2460198484323588,0,1,0,0,0,0,0,1,0.4047591454224674,0.01486052289860516,-0.1559662424469676,0.2475951235773132,0
0.27278889982004817,1,1,0,0,0,1,0,0,0.3276851808512146,0.9047121934737644,-1.054767494782117,4.979874213836478,1
0.8152205956244792,1,0,1,0,0,1,0,0,-0.982572216860082,0.01486052289860516,1.496864813765063,0.038917136691580305,0
